DS_NAME,N,NL,CLF_NAME,K,TRE,TESTE,E_DIFF,REG/HP
circles,50,0.5,svm,9,0.575,0.1,0.475,0.1
circles,50,0.5,svm,9,0.675,0.3,0.375,0.5
circles,50,0.5,svm,9,0.725,0.5,0.2249999999999999,1.0
circles,50,0.5,svm,9,0.875,0.4,0.475,5.0
circles,50,0.5,svm,9,0.9,0.3,0.6000000000000001,10.0
circles,50,0.5,svm,9,1.0,0.2,0.8,100.0
circles,50,0.5,svm,9,1.0,0.1,0.9,1000.0
circles,100,0.5,log_reg,0,0.5125,0.7,-0.1875,0.001
circles,100,0.5,log_reg,0,0.5375,0.7,-0.1624999999999999,0.01
circles,100,0.5,log_reg,0,0.5625,0.3,0.2625,0.1
circles,100,0.5,log_reg,0,0.525,0.25,0.275,1.0
circles,100,0.5,log_reg,0,0.5375,0.25,0.2875,10.0
circles,100,0.5,log_reg,0,0.5375,0.25,0.2875,100.0
circles,100,0.5,log_reg,0,0.5375,0.25,0.2875,1000.0
circles,100,0.5,svm,0,0.5125,0.7,-0.1875,0.001
circles,100,0.5,svm,0,0.5125,0.7,-0.1875,0.005
circles,100,0.5,svm,0,0.5125,0.7,-0.1875,0.01
circles,100,0.5,svm,0,0.5625,0.5,0.0625,0.1
circles,100,0.5,svm,0,0.6875,0.5,0.1875,0.5
circles,100,0.5,svm,0,0.7375,0.5,0.2375,1.0
circles,100,0.5,svm,0,0.8,0.5,0.3,5.0
circles,100,0.5,svm,0,0.8875,0.5,0.3874999999999999,10.0
circles,100,0.5,svm,0,1.0,0.35,0.65,100.0
circles,100,0.5,svm,0,1.0,0.7,0.3,1000.0
circles,100,0.5,log_reg,1,0.55,0.55,0.0,0.001
circles,100,0.5,log_reg,1,0.55,0.55,0.0,0.01
circles,100,0.5,log_reg,1,0.6125,0.5,0.1125,0.1
circles,100,0.5,log_reg,1,0.5625,0.5,0.0625,1.0
circles,100,0.5,log_reg,1,0.5625,0.5,0.0625,10.0
circles,100,0.5,log_reg,1,0.5625,0.5,0.0625,100.0
circles,100,0.5,log_reg,1,0.5625,0.5,0.0625,1000.0
circles,100,0.5,svm,1,0.55,0.55,0.0,0.001
circles,100,0.5,svm,1,0.55,0.55,0.0,0.005
circles,100,0.5,svm,1,0.55,0.55,0.0,0.01
circles,100,0.5,svm,1,0.65,0.5,0.15,0.1
circles,100,0.5,svm,1,0.65,0.45,0.2,0.5
circles,100,0.5,svm,1,0.6625,0.45,0.2124999999999999,1.0
circles,100,0.5,svm,1,0.8125,0.45,0.3625,5.0
circles,100,0.5,svm,1,0.8625,0.35,0.5125000000000001,10.0
circles,100,0.5,svm,1,1.0,0.5,0.5,100.0
circles,100,0.5,svm,1,1.0,0.55,0.4499999999999999,1000.0
circles,100,0.5,log_reg,2,0.5375,0.6,-0.0625,0.001
circles,100,0.5,log_reg,2,0.5375,0.6,-0.0625,0.01
circles,100,0.5,log_reg,2,0.6125,0.45,0.1625,0.1
circles,100,0.5,log_reg,2,0.5875,0.35,0.2375,1.0
circles,100,0.5,log_reg,2,0.5875,0.4,0.1875,10.0
circles,100,0.5,log_reg,2,0.5875,0.4,0.1875,100.0
circles,100,0.5,log_reg,2,0.5875,0.4,0.1875,1000.0
circles,100,0.5,svm,2,0.5375,0.6,-0.0625,0.001
circles,100,0.5,svm,2,0.5375,0.6,-0.0625,0.005
circles,100,0.5,svm,2,0.5375,0.6,-0.0625,0.01
circles,100,0.5,svm,2,0.6375,0.55,0.0874999999999999,0.1
circles,100,0.5,svm,2,0.65,0.6,0.05,0.5
circles,100,0.5,svm,2,0.6875,0.6,0.0875,1.0
circles,100,0.5,svm,2,0.8125,0.35,0.4625,5.0
circles,100,0.5,svm,2,0.9,0.35,0.55,10.0
circles,100,0.5,svm,2,1.0,0.45,0.55,100.0
circles,100,0.5,svm,2,1.0,0.6,0.4,1000.0
circles,100,0.5,log_reg,3,0.55,0.55,0.0,0.001
circles,100,0.5,log_reg,3,0.55,0.55,0.0,0.01
circles,100,0.5,log_reg,3,0.55,0.55,0.0,0.1
circles,100,0.5,log_reg,3,0.55,0.55,0.0,1.0
circles,100,0.5,log_reg,3,0.55,0.55,0.0,10.0
circles,100,0.5,log_reg,3,0.55,0.55,0.0,100.0
circles,100,0.5,log_reg,3,0.55,0.55,0.0,1000.0
circles,100,0.5,svm,3,0.55,0.55,0.0,0.001
circles,100,0.5,svm,3,0.55,0.55,0.0,0.005
circles,100,0.5,svm,3,0.55,0.55,0.0,0.01
circles,100,0.5,svm,3,0.575,0.55,0.0249999999999999,0.1
circles,100,0.5,svm,3,0.6375,0.5,0.1374999999999999,0.5
circles,100,0.5,svm,3,0.6875,0.5,0.1875,1.0
circles,100,0.5,svm,3,0.8,0.55,0.25,5.0
circles,100,0.5,svm,3,0.85,0.55,0.2999999999999999,10.0
circles,100,0.5,svm,3,1.0,0.45,0.55,100.0
circles,100,0.5,svm,3,1.0,0.55,0.4499999999999999,1000.0
circles,100,0.5,log_reg,4,0.575,0.45,0.1249999999999999,0.001
circles,100,0.5,log_reg,4,0.575,0.45,0.1249999999999999,0.01
circles,100,0.5,log_reg,4,0.575,0.45,0.1249999999999999,0.1
circles,100,0.5,log_reg,4,0.575,0.45,0.1249999999999999,1.0
circles,100,0.5,log_reg,4,0.575,0.45,0.1249999999999999,10.0
circles,100,0.5,log_reg,4,0.575,0.45,0.1249999999999999,100.0
circles,100,0.5,log_reg,4,0.575,0.45,0.1249999999999999,1000.0
circles,100,0.5,svm,4,0.575,0.45,0.1249999999999999,0.001
circles,100,0.5,svm,4,0.575,0.45,0.1249999999999999,0.005
circles,100,0.5,svm,4,0.575,0.45,0.1249999999999999,0.01
circles,100,0.5,svm,4,0.575,0.45,0.1249999999999999,0.1
circles,100,0.5,svm,4,0.65,0.5,0.15,0.5
circles,100,0.5,svm,4,0.725,0.4,0.3249999999999999,1.0
circles,100,0.5,svm,4,0.8125,0.3,0.5125,5.0
circles,100,0.5,svm,4,0.85,0.25,0.6,10.0
circles,100,0.5,svm,4,1.0,0.4,0.6,100.0
circles,100,0.5,svm,4,1.0,0.45,0.55,1000.0
circles,100,0.5,log_reg,5,0.55,0.55,0.0,0.001
circles,100,0.5,log_reg,5,0.55,0.55,0.0,0.01
circles,100,0.5,log_reg,5,0.6,0.65,-0.05,0.1
circles,100,0.5,log_reg,5,0.5875,0.55,0.0374999999999999,1.0
circles,100,0.5,log_reg,5,0.5875,0.5,0.0875,10.0
circles,100,0.5,log_reg,5,0.5875,0.5,0.0875,100.0
circles,100,0.5,log_reg,5,0.5875,0.5,0.0875,1000.0
circles,100,0.5,svm,5,0.55,0.55,0.0,0.001
circles,100,0.5,svm,5,0.55,0.55,0.0,0.005
circles,100,0.5,svm,5,0.55,0.55,0.0,0.01
circles,100,0.5,svm,5,0.6,0.65,-0.05,0.1
circles,100,0.5,svm,5,0.65,0.6,0.05,0.5
circles,100,0.5,svm,5,0.6625,0.6,0.0625,1.0
circles,100,0.5,svm,5,0.7625,0.5,0.2624999999999999,5.0
circles,100,0.5,svm,5,0.85,0.65,0.1999999999999999,10.0
circles,100,0.5,svm,5,1.0,0.4,0.6,100.0
circles,100,0.5,svm,5,1.0,0.55,0.4499999999999999,1000.0
circles,100,0.5,log_reg,6,0.5375,0.6,-0.0625,0.001
circles,100,0.5,log_reg,6,0.5375,0.6,-0.0625,0.01
circles,100,0.5,log_reg,6,0.5875,0.65,-0.0625,0.1
circles,100,0.5,log_reg,6,0.5625,0.55,0.0124999999999999,1.0
circles,100,0.5,log_reg,6,0.55,0.55,0.0,10.0
circles,100,0.5,log_reg,6,0.55,0.55,0.0,100.0
circles,100,0.5,log_reg,6,0.55,0.55,0.0,1000.0
circles,100,0.5,svm,6,0.5375,0.6,-0.0625,0.001
circles,100,0.5,svm,6,0.5375,0.6,-0.0625,0.005
circles,100,0.5,svm,6,0.5375,0.6,-0.0625,0.01
circles,100,0.5,svm,6,0.55,0.6,-0.0499999999999999,0.1
circles,100,0.5,svm,6,0.6125,0.7,-0.0874999999999999,0.5
circles,100,0.5,svm,6,0.6375,0.7,-0.0625,1.0
circles,100,0.5,svm,6,0.725,0.7,0.025,5.0
circles,100,0.5,svm,6,0.825,0.7,0.125,10.0
circles,100,0.5,svm,6,1.0,0.45,0.55,100.0
circles,100,0.5,svm,6,1.0,0.6,0.4,1000.0
circles,100,0.5,log_reg,7,0.5625,0.5,0.0625,0.001
circles,100,0.5,log_reg,7,0.5625,0.5,0.0625,0.01
circles,100,0.5,log_reg,7,0.5625,0.5,0.0625,0.1
circles,100,0.5,log_reg,7,0.5875,0.55,0.0374999999999999,1.0
circles,100,0.5,log_reg,7,0.5875,0.6,-0.0124999999999999,10.0
circles,100,0.5,log_reg,7,0.5875,0.6,-0.0124999999999999,100.0
circles,100,0.5,log_reg,7,0.5875,0.6,-0.0124999999999999,1000.0
circles,100,0.5,svm,7,0.5625,0.5,0.0625,0.001
circles,100,0.5,svm,7,0.5625,0.5,0.0625,0.005
circles,100,0.5,svm,7,0.5625,0.5,0.0625,0.01
circles,100,0.5,svm,7,0.5625,0.5,0.0625,0.1
circles,100,0.5,svm,7,0.6625,0.55,0.1124999999999999,0.5
circles,100,0.5,svm,7,0.725,0.45,0.2749999999999999,1.0
circles,100,0.5,svm,7,0.825,0.4,0.4249999999999999,5.0
circles,100,0.5,svm,7,0.85,0.4,0.4499999999999999,10.0
circles,100,0.5,svm,7,1.0,0.45,0.55,100.0
circles,100,0.5,svm,7,1.0,0.5,0.5,1000.0
circles,100,0.5,log_reg,8,0.525,0.65,-0.125,0.001
circles,100,0.5,log_reg,8,0.525,0.65,-0.125,0.01
circles,100,0.5,log_reg,8,0.575,0.7,-0.125,0.1
circles,100,0.5,log_reg,8,0.5625,0.65,-0.0875,1.0
circles,100,0.5,log_reg,8,0.55,0.65,-0.0999999999999999,10.0
circles,100,0.5,log_reg,8,0.55,0.65,-0.0999999999999999,100.0
circles,100,0.5,log_reg,8,0.55,0.65,-0.0999999999999999,1000.0
circles,100,0.5,svm,8,0.525,0.65,-0.125,0.001
circles,100,0.5,svm,8,0.525,0.65,-0.125,0.005
circles,100,0.5,svm,8,0.525,0.65,-0.125,0.01
circles,100,0.5,svm,8,0.6,0.65,-0.05,0.1
circles,100,0.5,svm,8,0.6125,0.7,-0.0874999999999999,0.5
circles,100,0.5,svm,8,0.625,0.7,-0.0749999999999999,1.0
circles,100,0.5,svm,8,0.7625,0.75,0.0124999999999999,5.0
circles,100,0.5,svm,8,0.8125,0.65,0.1624999999999999,10.0
circles,100,0.5,svm,8,1.0,0.65,0.35,100.0
circles,100,0.5,svm,8,1.0,0.65,0.35,1000.0
circles,100,0.5,log_reg,9,0.525,0.65,-0.125,0.001
circles,100,0.5,log_reg,9,0.525,0.65,-0.125,0.01
circles,100,0.5,log_reg,9,0.525,0.65,-0.125,0.1
circles,100,0.5,log_reg,9,0.525,0.65,-0.125,1.0
circles,100,0.5,log_reg,9,0.525,0.65,-0.125,10.0
circles,100,0.5,log_reg,9,0.525,0.65,-0.125,100.0
circles,100,0.5,log_reg,9,0.525,0.65,-0.125,1000.0
circles,100,0.5,svm,9,0.525,0.65,-0.125,0.001
circles,100,0.5,svm,9,0.525,0.65,-0.125,0.005
circles,100,0.5,svm,9,0.525,0.65,-0.125,0.01
circles,100,0.5,svm,9,0.525,0.65,-0.125,0.1
circles,100,0.5,svm,9,0.625,0.8,-0.175,0.5
circles,100,0.5,svm,9,0.5625,0.7,-0.1374999999999999,1.0
circles,100,0.5,svm,9,0.8,0.7,0.1,5.0
circles,100,0.5,svm,9,0.85,0.65,0.1999999999999999,10.0
circles,100,0.5,svm,9,1.0,0.5,0.5,100.0
circles,100,0.5,svm,9,1.0,0.65,0.35,1000.0
circles,1000,0.5,log_reg,0,0.525,0.52,0.005,0.001
circles,1000,0.5,log_reg,0,0.565,0.53,0.0349999999999999,0.01
circles,1000,0.5,log_reg,0,0.54875,0.535,0.0137499999999999,0.1
circles,1000,0.5,log_reg,0,0.5475,0.535,0.0124999999999999,1.0
circles,1000,0.5,log_reg,0,0.5475,0.535,0.0124999999999999,10.0
circles,1000,0.5,log_reg,0,0.54875,0.535,0.0137499999999999,100.0
circles,1000,0.5,log_reg,0,0.54875,0.535,0.0137499999999999,1000.0
circles,1000,0.5,svm,0,0.525,0.52,0.005,0.001
circles,1000,0.5,svm,0,0.525,0.52,0.005,0.005
circles,1000,0.5,svm,0,0.525,0.52,0.005,0.01
circles,1000,0.5,svm,0,0.5625,0.555,0.0074999999999999,0.1
circles,1000,0.5,svm,0,0.56625,0.53,0.03625,0.5
circles,1000,0.5,svm,0,0.59875,0.525,0.0737499999999999,1.0
circles,1000,0.5,svm,0,0.6525,0.54,0.1124999999999999,5.0
circles,1000,0.5,svm,0,0.68,0.555,0.125,10.0
circles,1000,0.5,svm,0,0.87,0.575,0.295,100.0
circles,1000,0.5,svm,0,0.98875,0.54,0.44875,1000.0
circles,1000,0.5,log_reg,1,0.5175,0.55,-0.0325,0.001
circles,1000,0.5,log_reg,1,0.53,0.555,-0.025,0.01
circles,1000,0.5,log_reg,1,0.5475,0.56,-0.0125,0.1
circles,1000,0.5,log_reg,1,0.54625,0.555,-0.00875,1.0
circles,1000,0.5,log_reg,1,0.54625,0.555,-0.00875,10.0
circles,1000,0.5,log_reg,1,0.54625,0.555,-0.00875,100.0
circles,1000,0.5,log_reg,1,0.54625,0.555,-0.00875,1000.0
circles,1000,0.5,svm,1,0.5175,0.55,-0.0325,0.001
circles,1000,0.5,svm,1,0.5175,0.55,-0.0325,0.005
circles,1000,0.5,svm,1,0.5175,0.55,-0.0325,0.01
circles,1000,0.5,svm,1,0.57875,0.575,0.00375,0.1
circles,1000,0.5,svm,1,0.5925,0.57,0.0225,0.5
circles,1000,0.5,svm,1,0.59125,0.545,0.04625,1.0
circles,1000,0.5,svm,1,0.64625,0.57,0.07625,5.0
circles,1000,0.5,svm,1,0.6875,0.565,0.1225,10.0
circles,1000,0.5,svm,1,0.865,0.565,0.3,100.0
circles,1000,0.5,svm,1,0.98625,0.505,0.4812499999999999,1000.0
circles,1000,0.5,log_reg,2,0.53125,0.495,0.03625,0.001
circles,1000,0.5,log_reg,2,0.535,0.49,0.045,0.01
circles,1000,0.5,log_reg,2,0.57125,0.495,0.07625,0.1
circles,1000,0.5,log_reg,2,0.565,0.5,0.0649999999999999,1.0
circles,1000,0.5,log_reg,2,0.565,0.5,0.0649999999999999,10.0
circles,1000,0.5,log_reg,2,0.565,0.5,0.0649999999999999,100.0
circles,1000,0.5,log_reg,2,0.565,0.5,0.0649999999999999,1000.0
circles,1000,0.5,svm,2,0.53125,0.495,0.03625,0.001
circles,1000,0.5,svm,2,0.53125,0.495,0.03625,0.005
circles,1000,0.5,svm,2,0.53125,0.495,0.03625,0.01
circles,1000,0.5,svm,2,0.58125,0.53,0.05125,0.1
circles,1000,0.5,svm,2,0.5875,0.53,0.0574999999999999,0.5
circles,1000,0.5,svm,2,0.59375,0.535,0.0587499999999999,1.0
circles,1000,0.5,svm,2,0.65,0.58,0.07,5.0
circles,1000,0.5,svm,2,0.68125,0.515,0.16625,10.0
circles,1000,0.5,svm,2,0.85125,0.53,0.3212499999999999,100.0
circles,1000,0.5,svm,2,0.9875,0.475,0.5125000000000001,1000.0
circles,1000,0.5,log_reg,3,0.50875,0.605,-0.0962499999999999,0.001
circles,1000,0.5,log_reg,3,0.525,0.615,-0.0899999999999999,0.01
circles,1000,0.5,log_reg,3,0.51125,0.56,-0.04875,0.1
circles,1000,0.5,log_reg,3,0.51125,0.555,-0.04375,1.0
circles,1000,0.5,log_reg,3,0.51125,0.555,-0.04375,10.0
circles,1000,0.5,log_reg,3,0.51125,0.555,-0.04375,100.0
circles,1000,0.5,log_reg,3,0.51125,0.555,-0.04375,1000.0
circles,1000,0.5,svm,3,0.505,0.6,-0.0949999999999999,0.001
circles,1000,0.5,svm,3,0.505,0.6,-0.0949999999999999,0.005
circles,1000,0.5,svm,3,0.505,0.6,-0.0949999999999999,0.01
circles,1000,0.5,svm,3,0.55875,0.635,-0.07625,0.1
circles,1000,0.5,svm,3,0.57,0.585,-0.015,0.5
circles,1000,0.5,svm,3,0.59,0.615,-0.025,1.0
circles,1000,0.5,svm,3,0.6425,0.57,0.0725,5.0
circles,1000,0.5,svm,3,0.69875,0.53,0.1687499999999999,10.0
circles,1000,0.5,svm,3,0.87125,0.555,0.3162499999999999,100.0
circles,1000,0.5,svm,3,0.9925,0.515,0.4775,1000.0
circles,1000,0.5,log_reg,4,0.52375,0.525,-0.0012499999999999,0.001
circles,1000,0.5,log_reg,4,0.55625,0.55,0.0062499999999999,0.01
circles,1000,0.5,log_reg,4,0.55375,0.525,0.0287499999999999,0.1
circles,1000,0.5,log_reg,4,0.555,0.525,0.03,1.0
circles,1000,0.5,log_reg,4,0.555,0.525,0.03,10.0
circles,1000,0.5,log_reg,4,0.555,0.525,0.03,100.0
circles,1000,0.5,log_reg,4,0.555,0.525,0.03,1000.0
circles,1000,0.5,svm,4,0.52375,0.525,-0.0012499999999999,0.001
circles,1000,0.5,svm,4,0.52375,0.525,-0.0012499999999999,0.005
circles,1000,0.5,svm,4,0.52375,0.525,-0.0012499999999999,0.01
circles,1000,0.5,svm,4,0.56125,0.565,-0.0037499999999999,0.1
circles,1000,0.5,svm,4,0.58625,0.555,0.03125,0.5
circles,1000,0.5,svm,4,0.5875,0.56,0.0274999999999999,1.0
circles,1000,0.5,svm,4,0.6425,0.53,0.1124999999999999,5.0
circles,1000,0.5,svm,4,0.67,0.54,0.13,10.0
circles,1000,0.5,svm,4,0.8875,0.535,0.3524999999999999,100.0
circles,1000,0.5,svm,4,0.98875,0.52,0.46875,1000.0
circles,1000,0.5,log_reg,5,0.52125,0.535,-0.01375,0.001
circles,1000,0.5,log_reg,5,0.52625,0.535,-0.00875,0.01
circles,1000,0.5,log_reg,5,0.56125,0.565,-0.0037499999999999,0.1
circles,1000,0.5,log_reg,5,0.5575,0.56,-0.0025,1.0
circles,1000,0.5,log_reg,5,0.5575,0.565,-0.0074999999999999,10.0
circles,1000,0.5,log_reg,5,0.5575,0.565,-0.0074999999999999,100.0
circles,1000,0.5,log_reg,5,0.5575,0.565,-0.0074999999999999,1000.0
circles,1000,0.5,svm,5,0.52125,0.535,-0.01375,0.001
circles,1000,0.5,svm,5,0.52125,0.535,-0.01375,0.005
circles,1000,0.5,svm,5,0.52125,0.535,-0.01375,0.01
circles,1000,0.5,svm,5,0.5725,0.57,0.0025,0.1
circles,1000,0.5,svm,5,0.59625,0.545,0.0512499999999999,0.5
circles,1000,0.5,svm,5,0.59375,0.575,0.01875,1.0
circles,1000,0.5,svm,5,0.6325,0.525,0.1074999999999999,5.0
circles,1000,0.5,svm,5,0.68625,0.56,0.1262499999999999,10.0
circles,1000,0.5,svm,5,0.86375,0.54,0.32375,100.0
circles,1000,0.5,svm,5,0.985,0.495,0.49,1000.0
circles,1000,0.5,log_reg,6,0.5275,0.51,0.0174999999999999,0.001
circles,1000,0.5,log_reg,6,0.55375,0.5,0.0537499999999999,0.01
circles,1000,0.5,log_reg,6,0.55625,0.505,0.05125,0.1
circles,1000,0.5,log_reg,6,0.5575,0.505,0.0524999999999999,1.0
circles,1000,0.5,log_reg,6,0.55875,0.505,0.0537499999999999,10.0
circles,1000,0.5,log_reg,6,0.55875,0.5,0.0587499999999999,100.0
circles,1000,0.5,log_reg,6,0.55875,0.5,0.0587499999999999,1000.0
circles,1000,0.5,svm,6,0.5275,0.51,0.0174999999999999,0.001
circles,1000,0.5,svm,6,0.5275,0.51,0.0174999999999999,0.005
circles,1000,0.5,svm,6,0.5275,0.51,0.0174999999999999,0.01
circles,1000,0.5,svm,6,0.585,0.54,0.0449999999999999,0.1
circles,1000,0.5,svm,6,0.57375,0.55,0.0237499999999999,0.5
circles,1000,0.5,svm,6,0.6025,0.545,0.0574999999999999,1.0
circles,1000,0.5,svm,6,0.64375,0.52,0.12375,5.0
circles,1000,0.5,svm,6,0.6675,0.54,0.1274999999999999,10.0
circles,1000,0.5,svm,6,0.865,0.56,0.3049999999999999,100.0
circles,1000,0.5,svm,6,0.98375,0.51,0.47375,1000.0
circles,1000,0.5,log_reg,7,0.53625,0.625,-0.08875,0.001
circles,1000,0.5,log_reg,7,0.515,0.55,-0.035,0.01
circles,1000,0.5,log_reg,7,0.52125,0.52,0.0012499999999999,0.1
circles,1000,0.5,log_reg,7,0.51875,0.515,0.00375,1.0
circles,1000,0.5,log_reg,7,0.51875,0.515,0.00375,10.0
circles,1000,0.5,log_reg,7,0.51875,0.515,0.00375,100.0
circles,1000,0.5,log_reg,7,0.51875,0.515,0.00375,1000.0
circles,1000,0.5,svm,7,0.50375,0.605,-0.1012499999999999,0.001
circles,1000,0.5,svm,7,0.50375,0.605,-0.1012499999999999,0.005
circles,1000,0.5,svm,7,0.52375,0.63,-0.1062499999999999,0.01
circles,1000,0.5,svm,7,0.5625,0.61,-0.0474999999999999,0.1
circles,1000,0.5,svm,7,0.59,0.575,0.015,0.5
circles,1000,0.5,svm,7,0.605,0.575,0.03,1.0
circles,1000,0.5,svm,7,0.63625,0.565,0.07125,5.0
circles,1000,0.5,svm,7,0.69375,0.52,0.1737499999999999,10.0
circles,1000,0.5,svm,7,0.86625,0.53,0.3362499999999999,100.0
circles,1000,0.5,svm,7,0.99,0.51,0.48,1000.0
circles,1000,0.5,log_reg,8,0.5225,0.53,-0.0075,0.001
circles,1000,0.5,log_reg,8,0.5225,0.53,-0.0075,0.01
circles,1000,0.5,log_reg,8,0.545,0.535,0.01,0.1
circles,1000,0.5,log_reg,8,0.55375,0.535,0.0187499999999999,1.0
circles,1000,0.5,log_reg,8,0.5525,0.535,0.0174999999999999,10.0
circles,1000,0.5,log_reg,8,0.55375,0.535,0.0187499999999999,100.0
circles,1000,0.5,log_reg,8,0.55375,0.535,0.0187499999999999,1000.0
circles,1000,0.5,svm,8,0.5225,0.53,-0.0075,0.001
circles,1000,0.5,svm,8,0.5225,0.53,-0.0075,0.005
circles,1000,0.5,svm,8,0.5225,0.53,-0.0075,0.01
circles,1000,0.5,svm,8,0.57125,0.59,-0.0187499999999999,0.1
circles,1000,0.5,svm,8,0.58875,0.545,0.0437499999999999,0.5
circles,1000,0.5,svm,8,0.595,0.57,0.025,1.0
circles,1000,0.5,svm,8,0.63875,0.55,0.08875,5.0
circles,1000,0.5,svm,8,0.68125,0.53,0.15125,10.0
circles,1000,0.5,svm,8,0.87625,0.555,0.3212499999999999,100.0
circles,1000,0.5,svm,8,0.98875,0.505,0.48375,1000.0
circles,1000,0.5,log_reg,9,0.515,0.56,-0.045,0.001
circles,1000,0.5,log_reg,9,0.55375,0.53,0.0237499999999999,0.01
circles,1000,0.5,log_reg,9,0.56125,0.475,0.08625,0.1
circles,1000,0.5,log_reg,9,0.56,0.475,0.085,1.0
circles,1000,0.5,log_reg,9,0.55625,0.47,0.08625,10.0
circles,1000,0.5,log_reg,9,0.55625,0.47,0.08625,100.0
circles,1000,0.5,log_reg,9,0.55625,0.47,0.08625,1000.0
circles,1000,0.5,svm,9,0.515,0.56,-0.045,0.001
circles,1000,0.5,svm,9,0.515,0.56,-0.045,0.005
circles,1000,0.5,svm,9,0.5175,0.555,-0.0375,0.01
circles,1000,0.5,svm,9,0.5675,0.54,0.0274999999999999,0.1
circles,1000,0.5,svm,9,0.58375,0.55,0.0337499999999999,0.5
circles,1000,0.5,svm,9,0.58,0.56,0.0199999999999999,1.0
circles,1000,0.5,svm,9,0.65125,0.57,0.08125,5.0
circles,1000,0.5,svm,9,0.6725,0.575,0.0975,10.0
circles,1000,0.5,svm,9,0.8575,0.52,0.3375,100.0
circles,1000,0.5,svm,9,0.98875,0.53,0.45875,1000.0
circles,10000,0.5,log_reg,0,0.52575,0.514,0.01175,0.001
circles,10000,0.5,log_reg,0,0.528875,0.5095,0.019375,0.01
circles,10000,0.5,log_reg,0,0.5265,0.504,0.0224999999999999,0.1
circles,10000,0.5,log_reg,0,0.526875,0.503,0.0238749999999999,1.0
circles,10000,0.5,log_reg,0,0.526875,0.5025,0.024375,10.0
circles,10000,0.5,log_reg,0,0.526875,0.5025,0.024375,100.0
circles,10000,0.5,log_reg,0,0.526875,0.5025,0.024375,1000.0
circles,10000,0.5,svm,0,0.503875,0.4845,0.0193749999999999,0.001
circles,10000,0.5,svm,0,0.503875,0.4845,0.0193749999999999,0.005
circles,10000,0.5,svm,0,0.526875,0.512,0.0148749999999999,0.01
circles,10000,0.5,svm,0,0.572,0.569,0.003,0.1
circles,10000,0.5,svm,0,0.575375,0.572,0.003375,0.5
circles,10000,0.5,svm,0,0.579125,0.573,0.006125,1.0
circles,10000,0.5,svm,0,0.583125,0.5755,0.0076249999999999,5.0
circles,10000,0.5,svm,0,0.59175,0.5685,0.0232499999999999,10.0
circles,10000,0.5,svm,0,0.664125,0.55,0.1141249999999999,100.0
circles,10000,0.5,svm,0,0.851875,0.5195,0.3323750000000001,1000.0
circles,10000,0.5,log_reg,1,0.472625,0.4815,-0.0088749999999999,0.001
circles,10000,0.5,log_reg,1,0.475625,0.479,-0.0033749999999999,0.01
circles,10000,0.5,log_reg,1,0.475875,0.477,-0.0011249999999999,0.1
circles,10000,0.5,log_reg,1,0.476,0.4775,-0.0015,1.0
circles,10000,0.5,log_reg,1,0.476,0.4775,-0.0015,10.0
circles,10000,0.5,log_reg,1,0.476,0.4775,-0.0015,100.0
circles,10000,0.5,log_reg,1,0.476,0.4775,-0.0015,1000.0
circles,10000,0.5,svm,1,0.5005,0.498,0.0024999999999999,0.001
circles,10000,0.5,svm,1,0.5005,0.498,0.0024999999999999,0.005
circles,10000,0.5,svm,1,0.5455,0.5555,-0.01,0.01
circles,10000,0.5,svm,1,0.568625,0.5845,-0.0158749999999999,0.1
circles,10000,0.5,svm,1,0.58,0.5805,-0.0005,0.5
circles,10000,0.5,svm,1,0.578,0.5845,-0.0065,1.0
circles,10000,0.5,svm,1,0.584625,0.5785,0.0061249999999999,5.0
circles,10000,0.5,svm,1,0.59275,0.568,0.02475,10.0
circles,10000,0.5,svm,1,0.661,0.5455,0.1155,100.0
circles,10000,0.5,svm,1,0.846,0.538,0.3079999999999999,1000.0
circles,10000,0.5,log_reg,2,0.5125,0.4805,0.0319999999999999,0.001
circles,10000,0.5,log_reg,2,0.51,0.482,0.028,0.01
circles,10000,0.5,log_reg,2,0.509375,0.483,0.026375,0.1
circles,10000,0.5,log_reg,2,0.509125,0.4825,0.026625,1.0
circles,10000,0.5,log_reg,2,0.509125,0.4825,0.026625,10.0
circles,10000,0.5,log_reg,2,0.509125,0.4825,0.026625,100.0
circles,10000,0.5,log_reg,2,0.509125,0.4825,0.026625,1000.0
circles,10000,0.5,svm,2,0.50075,0.497,0.00375,0.001
circles,10000,0.5,svm,2,0.531375,0.521,0.010375,0.005
circles,10000,0.5,svm,2,0.53,0.525,0.005,0.01
circles,10000,0.5,svm,2,0.57175,0.5735,-0.00175,0.1
circles,10000,0.5,svm,2,0.5775,0.5875,-0.01,0.5
circles,10000,0.5,svm,2,0.57475,0.584,-0.0092499999999999,1.0
circles,10000,0.5,svm,2,0.582375,0.5825,-0.000125,5.0
circles,10000,0.5,svm,2,0.58775,0.5805,0.0072499999999999,10.0
circles,10000,0.5,svm,2,0.65725,0.552,0.1052499999999999,100.0
circles,10000,0.5,svm,2,0.844625,0.539,0.3056249999999999,1000.0
circles,10000,0.5,log_reg,3,0.479125,0.475,0.004125,0.001
circles,10000,0.5,log_reg,3,0.4825,0.47,0.0125,0.01
circles,10000,0.5,log_reg,3,0.4795,0.4725,0.007,0.1
circles,10000,0.5,log_reg,3,0.479625,0.4745,0.005125,1.0
circles,10000,0.5,log_reg,3,0.479625,0.4745,0.005125,10.0
